winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
26,31,45,63,74
8,11,26,100,101
15,53,58,76,86
3,9,15,47,69
27,29,43,58,77
26,69,74,87,93
7,8,46,88,112
20,51,85,97,106
29,30,48,49,79
31,63,78,84,98
20,38,49,56,60
22,26,27,28,44
4,9,69,74,79
16,17,18,51,90
50,69,71,72,97
7,17,18,23,75
20,30,69,77,96
1,21,60,69,112
4,10,20,28,29
3,29,45,74,106
16,34,65,67,79
50,71,72,79,106
29,89,91,93,102
17,43,54,67,101
16,52,63,100,112
27,43,45,52,98
18,37,53,64,74
1,20,25,31,53
9,29,73,84,111
1,84,90,98,102
9,40,43,64,79
31,33,72,74,96
42,68,69,75,99
28,50,51,74,80
15,20,30,34,47
4,12,31,88,97
8,19,34,97,100
11,26,55,71,93
21,75,83,87,96
5,9,11,55,88
4,36,39,71,101
8,13,31,55,62
3,11,29,51,72
35,42,78,84,101
27,34,51,81,87
45,49,51,64,74
6,21,26,92,99
17,62,72,110,112
27,29,39,62,106
3,37,65,67,86
5,11,51,74,92
5,67,78,88,96
7,12,39,61,86
26,47,50,96,106
3,9,20,57,109
15,16,43,98,101
6,21,22,26,110
16,17,48,50,69
30,47,50,99,104
26,41,71,72,82
19,20,23,80,106
2,6,20,25,92
21,67,84,87,98
8,20,53,64,73
26,28,49,50,99
8,20,26,69,106
2,10,70,79,87
7,11,15,100,102
2,8,86,101,106
17,26,68,93,96
8,13,20,53,69
9,30,41,43,55
16,20,74,106,110
52,55,66,72,88
33,42,62,77,106
9,50,78,79,96
27,64,77,82,98
16,66,70,76,111
35,41,47,68,86
31,36,46,85,112
11,28,63,86,111
21,51,75,84,101
7,21,50,56,107
73,76,84,98,111
9,18,55,56,91
1,20,22,39,55
9,13,73,87,96
6,17,20,87,110
1,40,84,87,103
8,47,84,87,108
16,41,51,74,86
8,41,43,62,87
30,41,57,63,76
13,55,69,87,101
8,17,26,71,98
7,15,36,90,106
1,13,57,84,104
9,68,92,97,99
9,30,56,59,97
1,5,19,21,85
7,11,20,35,96
22,30,89,96,101
7,12,20,39,61
55,67,86,101,106
39,84,90,95,97
15,83,94,98,101
9,13,27,33,51
11,39,48,52,86
9,31,63,86,106
47,66,87,96,106
9,16,28,48,79
8,23,63,64,79
43,48,78,86,96
17,50,54,65,68
20,29,75,79,81
5,21,54,55,64
10,16,27,29,34
54,86,90,96,106
9,15,53,74,79
46,62,68,106,112
2,14,17,30,68
10,28,34,37,60
22,93,96,101,103
7,22,67,71,79
9,84,87,93,97
9,21,50,65,67
53,64,71,87,114
29,42,47,60,86
1,22,26,53,87
3,17,73,74,99
9,15,16,65,78
35,65,87,95,114
9,11,69,77,86
38,52,58,74,89
14,42,54,69,71
5,14,20,95,104
27,29,71,72,74
36,37,71,82,102
15,47,64,99,101
7,34,35,51,101
3,6,13,29,86
13,18,29,50,71
15,55,64,76,92
3,13,54,65,92
28,55,86,93,106
16,20,41,47,74
5,9,17,21,23
13,74,84,88,95
12,49,50,85,86
9,72,76,89,92
26,30,36,39,70
8,50,73,100,112
3,13,65,67,68
16,37,39,48,60
27,29,63,64,83
9,31,74,79,96
13,16,35,54,111
5,46,56,58,87
3,9,32,41,72
20,23,62,75,99
26,42,46,50,96
31,33,45,55,79
26,28,72,74,100
7,12,65,92,99
34,54,57,86,98
50,68,82,93,97
8,18,30,55,62
8,18,38,62,87
20,25,86,95,96
26,44,47,96,101
33,42,74,84,101
17,31,69,93,103
3,15,19,51,91
4,22,68,83,96
7,11,15,26,29
15,49,53,89,92
65,75,77,91,94
7,28,82,100,112
19,22,63,91,102
2,42,68,76,84
18,74,87,104,107
5,41,51,53,101
30,75,87,96,104
38,47,50,84,93
19,40,62,73,91
3,41,48,66,74
8,16,26,39,83
5,9,25,48,74
2,48,79,96,101
49,53,68,77,83
30,40,43,74,83
29,36,40,64,77
34,50,51,96,102
3,43,48,65,83
5,28,43,89,93
31,43,53,63,80
9,40,65,68,80
59,72,85,86,100
11,28,29,30,63
20,30,41,47,74
1,7,26,45,53
6,50,57,73,80
40,43,47,86,93
2,6,16,20,22
8,79,88,107,109
10,91,96,101,104
9,20,49,92,103
8,26,91,97,99
9,45,53,58,86
47,64,65,84,96
27,47,51,72,112
9,53,63,74,102
17,50,86,93,99
5,29,31,49,63
20,26,54,74,99
31,63,83,86,92
20,47,54,86,88
22,26,57,67,80
27,47,55,68,69
9,27,34,77,96
17,30,81,85,101
7,27,41,43,69
15,34,58,98,101
11,55,60,66,86
15,57,60,76,87
5,10,84,93,102
20,50,65,69,83
28,44,46,55,86
50,54,86,93,99
20,55,62,70,74
22,53,68,91,105
5,17,31,63,99
7,49,64,72,105
49,53,72,75,97
27,34,53,69,88
5,39,56,63,102
39,44,50,60,97
2,5,46,83,98
6,9,20,33,38
3,13,39,54,58
6,20,37,74,99
7,22,54,101,103
16,32,37,40,44
7,57,68,97,106
49,75,81,84,98
40,69,73,88,89
7,12,20,25,65
8,23,29,74,75
8,11,30,57,97
48,49,65,79,85
9,40,63,74,83
7,65,67,74,87
19,26,47,50,55
21,30,33,39,41
25,28,55,63,74
9,47,64,84,92
31,45,50,63,80
22,36,55,67,68
4,52,56,84,86
39,68,79,88,93
7,11,26,44,51
3,9,46,68,69
8,17,28,84,87
20,35,61,83,112
11,39,60,69,112
7,10,31,75,97
26,38,41,49,75
7,8,27,45,98
30,42,44,65,84
8,20,25,47,88
15,28,39,50,60
31,52,56,91,93
31,41,63,64,96
10,30,46,51,84
5,46,66,98,99
11,50,54,65,87
20,29,70,76,91
41,47,55,83,87
10,26,45,69,83
15,49,83,86,98
7,17,38,46,79
15,30,42,86,97
7,20,71,74,82
34,41,48,68,79
53,67,78,101,102
3,23,31,47,51
41,47,78,83,101
69,77,89,95,97
10,29,31,51,69
35,60,68,89,99
20,45,53,64,109
9,16,49,80,86
15,33,36,52,78
1,25,51,87,89
9,15,29,67,92
3,9,47,49,73
1,3,40,65,69
4,7,30,71,97
17,27,47,98,101
26,35,52,85,99
19,28,54,65,103
6,20,74,92,104
27,49,55,66,80
18,31,51,78,91
18,30,74,100,102
10,20,30,74,85
17,42,63,101,102
5,21,51,66,72
9,36,84,101,104
2,11,75,93,102
5,47,55,63,88
9,16,70,75,84
13,41,68,98,110
25,67,87,110,112
26,53,62,72,74
26,32,46,55,76
25,30,35,54,99
3,8,28,39,50
13,16,55,89,90
21,26,44,68,74
9,27,48,64,99
11,39,47,68,85
34,65,66,68,69
20,70,74,100,110
10,25,35,86,95
46,54,65,84,86
6,11,28,87,110
7,38,50,72,100
26,39,48,71,99
6,16,56,65,92
5,48,62,65,106
15,20,29,53,58
3,9,63,73,88
42,64,68,82,96
7,8,29,50,59
1,17,26,31,51
7,25,57,59,112
43,53,64,86,96
35,68,78,84,106
7,12,15,75,112
28,45,47,54,64
27,34,38,58,77
51,63,83,89,98
13,20,29,69,93
11,51,52,79,85
12,20,46,58,60
4,14,27,34,88
43,59,64,74,84
17,20,75,94,99
20,26,42,76,96
1,5,34,36,99
43,49,54,79,90
15,60,86,94,96
35,70,86,88,98
4,50,71,75,104
19,30,55,91,98
9,13,50,69,102
5,13,53,54,92
5,40,102,107,109
15,20,46,73,97
27,47,96,99,101
7,11,48,86,100
16,28,54,74,87
1,36,47,51,75
14,27,36,104,114
13,60,63,76,87
20,21,33,35,110
4,31,47,51,71
5,51,75,93,102
9,39,51,68,75
2,8,39,84,86
5,46,64,95,102
22,33,38,76,84
5,8,13,14,39
19,20,30,46,98
20,26,39,54,65
7,20,43,95,97
9,15,79,88,95
8,21,26,34,102
20,46,70,79,96
1,16,39,79,97
8,13,68,85,101
7,9,47,49,68
3,9,54,68,74
25,63,86,91,99
3,8,25,80,97
12,14,63,74,90
47,63,73,92,103
3,30,60,72,74
16,31,54,75,88
20,42,46,71,72
5,55,71,93,106
43,72,88,92,93
10,34,78,90,93
3,50,54,74,96
7,11,65,85,114
6,17,33,51,86
51,52,54,79,101
31,60,74,104,111
11,26,36,90,98
9,29,50,63,96
20,27,55,71,74
11,28,63,86,92
20,42,43,48,85
14,63,76,90,96
27,31,43,47,99
1,27,51,62,106
22,38,72,107,111
35,48,75,81,96
9,27,41,45,68
17,52,54,79,103
7,46,87,109,110
7,29,30,43,63
11,14,55,63,86
48,57,84,104,108
7,45,49,63,92
25,27,46,64,82
4,39,85,92,96
8,59,64,84,101
26,37,41,94,107
3,17,40,54,73
4,44,53,60,64
2,20,50,53,94
20,42,73,100,101
20,41,68,78,96
12,17,84,87,110
8,27,38,72,83
41,56,76,84,101
7,8,47,60,68
9,18,53,88,92
3,9,49,58,98
7,25,72,87,110
16,18,29,39,60
9,17,47,50,85
13,51,57,67,112
8,16,83,107,113
9,27,29,31,45
20,42,46,47,68
1,30,60,74,107
9,35,54,71,87
9,14,86,88,95
11,48,51,65,86
36,42,63,67,101
46,78,84,96,101
7,12,25,39,112
17,44,57,88,90
7,11,21,90,93
9,17,20,53,87
8,26,27,65,89
55,75,91,93,104
20,38,45,53,66
17,71,99,101,109
16,36,43,96,101
29,39,80,107,110
22,55,68,86,106
7,39,60,72,87
26,39,70,75,98
5,51,63,68,74
31,51,81,91,96
9,20,43,47,50
19,34,74,88,90
7,49,53,56,106
9,16,17,54,98
17,26,59,72,112
7,10,20,78,99
12,30,39,62,71
49,56,72,92,102
23,28,46,50,63
8,17,51,52,82
13,20,33,65,95
18,42,45,51,79
7,17,50,51,106
20,27,33,35,53
2,15,23,46,64
26,30,48,92,97
1,23,74,79,98
13,65,72,85,86
6,27,33,35,92
22,42,53,68,83
16,41,52,64,74
6,30,35,51,86
44,65,76,79,84
4,20,22,94,99
31,64,69,73,80
69,77,86,92,99
11,26,68,72,74
3,8,28,37,47
8,74,86,88,100
1,7,26,39,55
9,20,54,69,76
31,69,89,90,96
5,7,11,39,71
8,16,25,86,114
39,59,71,100,112
7,26,57,59,73
35,37,51,72,90
29,70,75,76,87
20,28,49,50,103
8,40,42,51,88
8,20,56,71,87
14,44,53,58,65
40,46,55,64,84
6,9,21,30,92
48,86,96,101,106
26,39,42,69,101
20,21,41,68,72
8,27,40,74,88
11,27,38,39,62
25,26,31,70,87
5,28,74,88,89
5,9,14,41,51
47,54,65,79,107
18,31,91,97,110
18,25,53,60,87
4,7,23,69,93
2,41,56,71,84
22,65,67,86,90
19,65,84,95,101
4,41,44,90,102
20,23,41,78,101
5,9,46,68,98
26,63,74,86,103
41,43,56,87,88
46,50,55,67,68
3,55,73,85,106
5,54,83,89,99
3,22,60,91,93
39,41,71,76,87
2,11,15,30,99
18,57,84,97,104
20,44,68,97,106
3,8,65,73,112
5,40,49,51,80
9,26,34,68,77
18,28,38,43,50
15,29,73,74,79
12,17,37,51,57
2,6,13,50,63
7,30,39,46,69
2,7,30,35,39
1,3,27,63,89
7,26,59,82,85
15,21,28,31,112
2,25,29,84,89
7,9,13,63,86
7,8,43,99,111
16,30,39,51,67
5,9,11,16,77
3,37,55,62,72
7,10,28,76,84
11,27,63,77,85
3,9,40,42,96
23,79,88,93,113
26,42,43,50,69
9,22,29,49,67
2,4,62,73,97
17,50,53,54,68
1,11,38,50,62
10,26,46,69,87
11,16,34,63,79
10,30,43,53,107
20,71,73,93,96
16,48,49,87,96
13,27,29,87,99
16,43,69,80,86
50,65,67,74,85
11,27,33,67,99
6,13,80,84,87
9,13,50,79,80
44,47,57,101,103
43,51,77,86,103
74,87,96,102,112
56,68,76,83,88
13,67,69,80,87
21,25,72,80,88
32,40,47,65,91
29,39,51,54,86
10,55,65,79,107
13,42,78,86,88
4,39,59,71,91
9,71,92,112,114
60,82,87,93,102
5,25,55,72,112
25,28,34,70,100
23,39,55,64,88
20,29,75,89,106
9,22,53,68,79
18,64,71,96,106
17,45,69,88,92
11,20,30,51,83
28,46,50,79,98
2,11,48,71,79
20,38,43,93,107
28,71,91,98,100
27,40,69,86,93
20,46,54,57,63
21,25,72,76,88
17,48,86,102,107
2,15,25,35,83
9,31,51,69,86
4,11,86,89,100
5,23,26,51,98
8,29,30,47,50
9,20,21,78,88
31,33,44,78,79
13,20,44,84,99
21,55,72,75,100
17,48,50,65,68
2,20,30,34,77
13,23,30,41,56
15,73,83,87,97
17,27,35,65,79
20,30,41,72,80
4,20,50,59,100
1,38,104,106,112
40,53,63,88,92
9,27,42,43,55
1,32,66,68,98
7,31,59,69,106
8,43,50,96,106
4,35,36,68,71
6,13,26,41,84
11,29,30,56,112
14,51,72,89,109
45,57,60,68,81
19,57,76,79,102
3,6,48,88,97
6,39,51,90,92
22,27,53,69,72
15,29,47,57,93
51,53,54,87,88
7,9,17,50,54
23,36,40,92,109
39,60,64,65,70
27,42,49,75,96
13,18,28,30,86
7,15,17,79,96
3,26,54,72,88
64,68,84,94,96
10,17,51,101,103
15,27,29,54,71
16,67,68,78,96
7,13,20,55,106
32,42,47,72,78
30,48,71,74,96
17,33,40,54,69
23,25,40,75,104
3,9,15,18,103
17,44,96,101,103
11,52,54,55,72
1,7,46,78,101
9,16,69,74,101
67,74,108,112,113
7,12,26,29,52
18,40,69,73,74
20,21,29,44,101
29,40,75,76,77
6,7,9,47,99
26,31,36,67,106
18,55,66,74,107
21,39,52,70,97
11,42,51,52,86
9,15,20,50,54
11,14,73,87,110
1,15,84,96,101
49,53,62,112,114
17,27,54,78,81
3,34,53,81,91
8,43,47,64,86
40,48,89,98,103
1,26,29,30,75
11,39,54,64,84
26,46,67,85,102
13,48,55,83,90
13,53,60,93,111
9,16,63,65,102
3,10,43,53,86
4,27,36,91,104
2,17,85,87,93
42,61,80,104,110
9,51,74,79,88
5,14,51,69,85
38,57,67,76,87
17,60,72,75,85
7,35,65,78,101
25,71,85,87,95
26,40,56,73,99
22,44,71,84,101
8,31,45,53,86
9,28,37,73,84
17,26,55,80,88
36,55,67,68,74
11,16,88,109,112
11,20,51,53,87
42,50,51,56,89
7,11,20,39,93
43,64,69,79,96
40,42,50,99,103
13,51,87,92,93
27,53,74,101,109
15,20,33,39,51
6,13,20,53,60
42,43,62,69,101
11,25,29,48,86
25,71,85,86,95
18,37,75,88,106
6,14,49,51,111
7,20,70,73,76
43,45,55,64,77
20,26,42,46,65
7,11,56,69,112
2,6,11,13,92
8,21,45,74,84
27,62,74,93,99
23,26,44,64,85
3,9,78,82,87
7,20,35,47,57
20,21,36,43,64
39,49,71,86,101
49,50,51,53,106
20,28,48,82,84
60,69,74,87,109
16,31,54,71,74
20,21,29,57,81
51,63,77,85,101
7,11,20,56,110
14,31,41,43,61
13,28,50,72,87
3,30,35,96,106
17,21,63,99,102
8,38,43,75,107
5,9,23,69,76
12,13,55,60,112
5,19,47,53,92
4,6,9,21,99
9,15,65,68,83
7,11,42,68,86
9,48,74,86,88
22,28,37,85,93
41,47,68,102,106
30,47,77,80,111
15,16,69,86,106
49,55,85,89,112
9,51,68,86,93
10,17,29,31,33
1,16,26,30,39
11,26,51,68,95
20,27,53,77,106
1,23,27,31,43
20,27,47,77,102
6,34,42,70,82
8,11,31,64,85
21,97,100,106,112
27,42,46,53,67
17,18,30,33,38
17,45,51,56,68
11,12,26,30,110
8,49,51,53,102
5,32,51,53,92
10,16,20,43,51
19,74,90,91,103
2,39,50,93,101
48,49,53,88,92
7,8,9,20,102
7,9,23,39,101
31,60,77,97,114
7,8,46,50,80
2,16,20,74,103
2,5,15,84,98
22,27,64,77,95
11,33,65,69,86
21,25,63,85,86
4,36,47,87,88
5,15,64,78,106
31,55,63,73,76
15,62,68,81,102
13,77,83,86,104
4,26,45,46,57
27,33,43,47,96
2,17,50,63,86
42,49,65,87,93
13,26,33,47,89
6,7,55,78,101
8,26,45,46,69
20,26,46,92,107
16,63,64,74,111
7,23,25,75,76
28,46,64,79,98
20,33,69,88,95
20,47,50,67,96
19,30,38,74,91
7,25,26,94,99
22,69,100,102,106
15,27,45,47,86
8,16,50,73,84
7,21,30,39,70
3,13,48,74,84
13,16,63,92,93
20,36,46,84,99
9,48,49,50,86
29,40,44,74,96
10,30,74,87,96
8,30,31,47,99
16,20,21,63,96
28,35,37,93,96
17,53,54,66,92
1,2,25,42,74
9,29,64,100,109
8,20,26,38,106
7,8,69,85,90
9,17,26,93,98
47,50,69,79,96
39,56,71,101,112
3,11,55,82,112
9,29,42,68,82
7,9,10,53,91
7,43,48,51,68
41,46,50,68,103
34,66,80,86,88
8,26,29,74,88
29,35,54,87,91
2,9,74,79,92
21,51,72,87,89
20,40,54,75,100
9,11,74,86,88
30,74,99,101,106
20,59,68,74,110
7,35,41,47,68
18,28,84,87,97
23,63,65,79,92
29,34,40,42,77
11,28,74,75,112
9,19,31,65,91
21,39,70,87,99
15,18,84,88,111
2,50,53,77,79
20,34,37,41,80
26,39,41,68,74
27,43,48,51,101
41,72,84,87,104
9,26,38,74,88
20,25,92,104,109
21,55,56,60,92
21,54,65,66,86
3,9,13,44,64
5,18,39,61,107
8,9,25,79,80
7,26,43,67,69
5,9,26,54,65
39,52,63,72,86
46,47,50,73,93
9,37,54,86,96
41,74,85,87,88
3,42,74,97,101
8,16,84,87,98
13,26,69,93,103
28,44,48,50,79
28,32,54,75,106
39,64,70,98,99
3,47,63,90,98
35,68,81,103,104
37,41,46,75,109
7,11,42,59,112
17,27,63,65,68
19,26,47,91,110
14,54,73,80,83
30,43,47,83,99
20,63,74,75,98
4,27,65,68,96
12,16,34,78,88
6,30,35,65,75
14,15,20,41,100
17,31,39,68,106
7,17,55,56,103
27,53,55,72,97
9,51,74,79,88
43,51,54,87,89
8,16,17,97,112
12,16,47,56,101
2,19,20,37,75
8,20,41,43,101
7,12,71,97,112
9,20,41,69,83
2,9,31,40,43
5,51,68,74,77
9,32,54,55,87
8,38,39,50,52
20,21,22,30,41
2,26,31,74,106
35,37,54,88,103
68,81,85,102,106
26,39,72,99,102
2,11,25,50,84
16,55,58,63,86
26,28,47,68,77
47,49,73,86,98
11,18,28,37,85
25,38,50,72,106
19,20,39,66,97
5,11,63,64,102
23,55,63,74,79
21,29,63,86,101
36,42,43,57,64
3,10,28,74,87
18,23,49,90,104
11,37,50,67,80
5,13,54,65,71
6,12,26,47,66
27,47,70,75,106
39,55,64,72,84
45,55,60,64,89
7,9,47,54,88
8,30,47,76,94
49,51,60,72,87
13,60,64,98,114
5,9,41,42,43
9,13,29,37,55
1,20,29,46,87
8,41,43,60,87
30,43,65,76,85
1,11,62,86,100
49,50,72,75,85
1,34,62,65,79
7,9,78,89,101
1,26,50,52,59
20,28,50,59,67
1,7,16,27,40
52,55,72,80,88
30,41,46,64,110
13,15,92,96,102
17,31,51,67,87
50,60,72,86,87
27,42,50,65,96
22,53,67,68,89
20,28,81,90,93
8,27,34,88,97
7,8,21,26,96
25,51,59,87,111
2,3,30,54,98
2,4,11,28,84
5,48,73,74,103
8,29,49,62,111
13,45,50,59,65
7,8,39,56,79
29,46,68,72,88
11,30,39,63,112
16,27,54,79,93
8,20,57,74,96
11,51,54,55,64
48,65,76,86,90
9,26,60,67,98
14,33,47,63,84
22,31,39,73,78
9,21,31,45,51
7,19,22,91,100
10,16,76,79,84
1,9,52,53,88
3,33,39,72,92
51,69,77,87,101
17,63,68,84,95
1,26,39,60,69
10,53,65,68,86
19,68,75,91,98
26,29,67,74,101
2,7,8,47,52
14,17,35,50,91
5,80,83,97,99
14,27,42,84,98
16,43,78,80,87
8,26,53,74,85
35,41,56,87,107
7,16,23,85,94
74,81,92,96,110
18,25,26,55,66
10,44,64,65,83
4,20,41,44,53
29,45,64,77,92
1,13,20,26,78
23,25,41,43,79
15,74,99,101,102
67,68,86,88,106
42,48,53,77,87
6,39,51,86,92
11,17,38,72,100
10,13,42,96,101
7,12,34,100,112
41,52,55,75,99
9,21,78,79,103
5,21,47,60,98
47,49,72,85,86
9,41,47,79,101
29,32,39,84,101
8,25,26,51,66
53,59,70,87,111
25,39,69,71,79
7,11,39,99,101
10,56,63,73,109
47,63,73,92,98
5,45,63,99,102
31,49,56,88,107
10,16,50,74,99
49,63,68,78,88
33,50,58,97,98
2,62,64,74,94
9,21,73,86,88
2,10,30,74,90
6,26,27,29,43
41,43,62,72,75
10,17,69,84,101
8,9,17,75,111
4,8,34,50,83
4,40,47,64,107
7,39,47,75,82
5,19,88,91,98
1,13,31,68,96
8,16,74,87,97
20,38,53,63,66
8,20,68,71,95
64,76,80,89,92
8,55,59,84,111
51,53,73,86,90
42,63,65,77,86
37,56,61,76,107
26,41,63,74,100
28,37,54,74,103
42,47,50,79,98
11,29,31,44,102
2,26,72,87,89
22,53,81,91,102
16,29,46,63,112
5,46,64,89,96
22,38,50,60,70
27,29,67,74,88
26,83,91,94,96
5,8,28,54,84
55,58,63,80,88
9,16,36,68,104
31,51,54,73,88
64,91,93,96,106
9,27,47,68,77
26,33,34,65,99
9,28,49,74,79
7,9,27,53,78
9,16,46,65,68
8,23,55,71,89
28,50,51,65,92
23,61,73,79,92
16,31,46,53,109
4,7,17,72,87
17,23,29,54,79
30,39,72,85,100
9,48,50,65,66
13,20,53,72,86
13,23,31,63,69
13,20,58,65,77
7,78,89,96,101
8,40,50,60,80
21,30,57,74,99
7,15,39,60,86
43,45,52,77,98
6,30,53,65,91
37,84,94,99,104
28,44,57,79,98
2,26,39,93,110
14,19,41,106,112
7,9,54,74,92
10,22,23,96,111
29,30,60,87,104
1,7,30,52,106
9,15,47,50,88
5,34,93,104,107
9,39,60,79,80
1,27,43,88,92
16,25,46,54,86
4,22,26,86,99
7,72,85,97,106
17,54,65,79,92
11,30,51,72,86
11,26,93,97,111
8,11,53,86,100
15,64,91,99,104
25,28,60,73,87
11,29,50,63,112
26,62,72,85,97
42,45,46,72,96
4,13,30,98,107
7,18,53,76,86
9,31,33,39,74
30,45,58,60,103
5,51,56,66,76
11,39,50,59,71
14,35,86,95,99
7,9,35,65,79
9,42,79,80,96
41,74,79,99,101
17,50,71,72,91
19,21,31,39,69
2,6,20,23,70
7,31,34,41,63
17,42,56,64,96
36,47,72,84,102
21,47,50,65,93
53,59,66,74,84
33,34,40,64,96
7,8,34,79,110
3,9,13,54,58
2,26,35,68,94
17,50,61,86,106
20,22,60,67,83
8,20,21,31,47
6,20,39,50,51
10,20,21,28,57
53,67,71,74,88
17,53,86,89,92
4,63,68,69,71
44,65,66,78,86
28,46,60,87,93
11,21,55,84,112
7,8,9,13,21
31,36,41,71,76
10,31,50,97,106
8,27,29,46,51
15,27,56,61,81
6,9,37,91,112
3,7,11,30,47
2,9,23,50,102
68,75,86,96,106
25,34,47,83,88
20,49,61,68,74
7,20,39,51,72
7,21,51,72,101
7,11,71,72,101
13,15,16,54,101
31,48,51,83,106
13,31,56,84,98
1,7,50,74,78
20,32,34,41,101
10,19,51,91,101
18,28,30,36,43
9,64,74,79,89
13,67,69,86,92
20,43,64,84,96
10,31,37,47,69
40,63,73,86,114
7,18,20,39,97
21,26,41,72,85
3,21,39,47,112
28,75,80,106,108
27,63,68,78,96
30,44,75,78,102
30,41,64,67,78
7,40,53,61,87
22,26,41,62,72
8,11,38,87,97
20,25,96,106,111
1,5,60,98,106
13,27,54,65,75
2,17,20,21,50
3,29,33,80,106
9,13,20,47,87
7,27,63,65,69
28,33,38,52,101
11,15,38,84,101
35,40,66,71,93
31,39,47,54,85
2,47,86,94,101
16,57,76,93,107
5,10,42,53,106
18,27,36,71,92
9,39,60,86,98
13,48,85,90,102
14,34,65,86,96
3,13,43,50,96
21,39,54,88,92
30,74,84,102,109
18,20,65,101,103
52,72,83,98,112
11,20,49,87,99
51,68,93,97,104
31,65,77,78,92
20,38,76,87,89
11,20,57,86,106
17,48,51,58,92
7,20,40,47,78
6,10,26,60,68
25,39,51,80,88
6,20,38,48,80
2,7,8,17,79
3,9,47,76,102
6,20,25,84,98
5,18,56,92,112
10,15,22,26,29
8,20,33,75,76
11,51,100,101,109
22,51,53,63,68
13,18,50,53,91
7,11,71,75,93
10,65,71,74,79
8,16,35,99,101
9,13,18,20,61
13,16,30,44,64
6,26,47,65,92
7,43,47,54,86
9,11,48,68,84
11,14,28,52,107
13,20,77,84,108
7,14,76,86,87
23,47,94,101,102
9,40,47,51,86
7,19,25,38,97
26,39,44,51,60
22,27,35,67,87
7,10,29,68,74
9,46,53,69,79
7,47,51,64,109
7,13,74,81,88
47,74,85,86,99
1,54,64,65,66
6,20,47,92,98
3,20,38,46,76
33,67,87,97,112
1,26,43,60,65
7,13,55,63,89
25,51,67,68,86
28,50,67,76,88
1,13,32,69,87
13,54,62,86,92
15,20,39,59,86
1,7,29,46,64
4,15,22,71,84
20,30,43,53,55
9,16,46,50,65
18,68,74,84,97
46,63,92,98,102
7,22,39,72,85
70,84,100,106,112
2,68,86,93,95
40,49,57,66,72
8,21,68,75,78
15,33,41,74,85
4,7,86,88,93
30,39,50,72,74
13,20,29,78,87
4,36,65,84,108
7,9,30,65,109
26,41,49,56,64
4,22,53,75,92
11,33,47,71,89
41,47,48,79,87
16,41,68,96,98
34,35,66,98,109
1,16,20,21,104
23,62,68,69,93
8,10,14,29,111
19,26,44,91,96
11,12,20,51,101
20,29,44,64,74
12,17,22,57,68
5,9,11,65,89
6,47,57,64,96
8,25,41,104,110
20,21,30,83,96
2,9,17,20,44
1,5,16,34,89
23,55,83,87,98
21,26,30,93,97
8,20,31,41,78
9,15,27,53,77
9,43,58,89,103
27,48,49,86,98
39,44,57,60,65
20,43,66,81,99
11,50,55,85,106
6,9,34,71,79
28,30,31,43,50
9,15,20,42,69
3,19,20,65,100
21,28,36,55,66
2,5,47,54,68
20,38,56,66,74
14,30,35,81,86
42,47,50,78,86
40,50,68,77,96
31,47,54,64,98
8,39,55,84,112
13,48,79,88,98
5,62,72,77,103
3,28,40,50,106
5,89,92,93,97
3,8,25,100,102
10,30,57,97,99
23,26,54,92,98
27,51,63,73,86
10,31,74,88,97
19,30,38,74,91
19,61,62,101,107
8,11,51,62,87
11,25,26,93,96
20,22,51,71,93
13,50,67,83,104
43,59,69,87,111
31,39,41,47,102
8,11,16,63,75
9,11,50,53,61
8,20,74,84,104
11,26,29,72,85
46,84,86,98,104
13,20,58,86,100
8,17,30,39,85
31,34,63,86,98
9,15,20,45,68
10,26,29,46,87
5,16,70,106,110
18,39,53,60,64
17,42,50,87,100
1,55,87,97,107
2,28,39,72,79
5,45,73,92,103
3,11,39,42,112
3,9,17,65,75
8,10,13,76,101
2,25,39,62,75
29,40,64,65,89
17,27,44,69,84
46,51,53,55,63
28,46,77,107,112
7,29,67,84,87
28,50,60,72,106
1,2,28,76,79
17,36,86,108,111
5,8,11,98,107
20,47,71,74,102
13,46,68,69,88
1,20,35,40,51
21,81,91,92,99
20,26,39,71,93
9,42,74,79,96
20,77,92,97,98
25,55,56,89,106
40,42,45,47,63
30,39,43,95,100
20,66,74,77,88
3,38,39,72,85
31,69,80,106,107
39,48,54,83,86
8,20,51,71,74
4,35,83,87,99
7,31,36,51,101
7,8,17,57,65
26,47,61,72,86
2,13,30,50,95
4,55,68,73,112
8,31,41,43,86
27,38,53,60,68
7,13,18,28,64
7,15,22,64,69
20,27,36,69,102
51,72,76,89,92
10,30,58,65,110
8,20,46,47,92
7,12,25,50,51
9,29,43,93,103
10,20,28,65,101
11,33,42,55,68
5,69,89,92,96
3,27,69,74,106
8,27,46,83,96
16,42,87,89,103
7,42,46,65,101
57,63,73,76,102
8,26,35,83,110
30,51,53,63,102
8,41,55,107,110
9,17,26,51,69
27,46,74,88,89
28,47,62,77,87
8,26,49,65,103
2,46,54,55,75
36,63,75,81,88
22,38,58,93,111
40,45,48,62,66
48,50,51,74,79
15,71,84,106,112
34,63,69,83,86
16,78,89,96,101
17,55,87,93,110
5,9,16,23,74
6,46,87,96,103
4,12,27,32,96
25,48,51,79,97
7,9,13,14,68
2,22,26,63,101
13,48,66,91,106
7,20,42,65,94
7,34,55,67,86
